id,sex,ageM,trialOrd,frm,idtrialOrd,trialNum,pointLR,conf,faceAngRaw,faceAngMod,gazeAngRaw,gazeAngMod,pointFrm
23,f,21,2,4,23_2,12,R,0.88,-0.157,-0.161,-0.128,-0.139,35
23,f,21,2,5,23_2,12,R,0.88,-0.158,-0.163,-0.128,-0.139,35
23,f,21,2,6,23_2,12,R,0.88,-0.156,-0.161,-0.128,-0.14,35
23,f,21,2,7,23_2,12,R,0.88,-0.151,-0.156,-0.123,-0.135,35
23,f,21,2,8,23_2,12,R,0.88,-0.146,-0.151,-0.12,-0.132,35
23,f,21,2,9,23_2,12,R,0.88,-0.135,-0.14,-0.112,-0.124,35
23,f,21,2,10,23_2,12,R,0.88,-0.126,-0.131,-0.106,-0.118,35
23,f,21,2,11,23_2,12,R,0.88,-0.128,-0.132,-0.106,-0.117,35
23,f,21,2,12,23_2,12,R,0.88,-0.099,-0.102,-0.086,-0.095,35
23,f,21,2,13,23_2,12,R,0.88,-0.045,-0.044,-0.046,-0.052,35
23,f,21,2,14,23_2,12,R,0.88,0.035,0.042,0.013,0.013,35
23,f,21,2,15,23_2,12,R,0.88,0.113,0.127,0.071,0.078,35
23,f,21,2,16,23_2,12,R,0.88,0.178,0.2,0.12,0.135,35
23,f,21,2,17,23_2,12,R,0.88,0.224,0.253,0.155,0.177,35
23,f,21,2,18,23_2,12,R,0.88,0.262,0.297,0.188,0.216,35
23,f,21,2,19,23_2,12,R,0.88,0.273,0.312,0.198,0.23,35
23,f,21,2,20,23_2,12,R,0.88,0.269,0.311,0.196,0.231,35
23,f,21,2,21,23_2,12,R,0.88,0.258,0.3,0.172,0.207,35
23,f,21,2,22,23_2,12,R,0.88,0.235,0.279,0.157,0.194,35
23,f,21,2,23,23_2,12,R,0.88,0.22,0.266,0.148,0.188,35
23,f,21,2,24,23_2,12,R,0.88,0.213,0.263,0.141,0.184,35
23,f,21,2,25,23_2,12,R,0.88,0.214,0.268,0.14,0.187,35
23,f,21,2,26,23_2,12,R,0.88,0.209,0.266,0.138,0.189,35
23,f,21,2,27,23_2,12,R,0.88,0.202,0.263,0.13,0.184,35
23,f,21,2,28,23_2,12,R,0.88,0.202,0.266,0.131,0.189,35
23,f,21,2,29,23_2,12,R,0.88,0.208,0.276,0.135,0.196,35
23,f,21,2,30,23_2,12,R,0.88,0.207,0.278,0.132,0.196,35
23,f,21,2,31,23_2,12,R,0.88,0.199,0.273,0.125,0.192,35
23,f,21,2,32,23_2,12,R,0.88,0.198,0.274,0.124,0.193,35
23,f,21,2,33,23_2,12,R,0.88,0.19,0.268,0.118,0.189,35
23,f,21,2,34,23_2,12,R,0.88,0.192,0.273,0.119,0.193,35
23,f,21,2,35,23_2,12,R,0.88,0.19,0.273,0.116,0.192,35
23,f,21,2,36,23_2,12,R,0.88,0.194,0.279,0.12,0.198,35
23,f,21,2,37,23_2,12,R,0.88,0.203,0.289,0.126,0.206,35
23,f,21,2,38,23_2,12,R,0.88,0.201,0.289,0.123,0.204,35
23,f,21,2,39,23_2,12,R,0.88,0.204,0.292,0.125,0.207,35
23,f,21,2,40,23_2,12,R,0.88,0.207,0.296,0.127,0.209,35
23,f,21,2,41,23_2,12,R,0.88,0.204,0.293,0.124,0.206,35
23,f,21,2,42,23_2,12,R,0.88,0.206,0.294,0.126,0.208,35
23,f,21,2,43,23_2,12,R,0.88,0.213,0.301,0.13,0.211,35
23,f,21,2,44,23_2,12,R,0.88,0.209,0.296,0.127,0.207,35
23,f,21,2,45,23_2,12,R,0.88,0.207,0.293,0.127,0.206,35
23,f,21,2,46,23_2,12,R,0.88,0.207,0.292,0.127,0.205,35
23,f,21,2,47,23_2,12,R,0.88,0.207,0.29,0.127,0.203,35
23,f,21,2,48,23_2,12,R,0.88,0.208,0.29,0.129,0.204,35
23,f,21,2,49,23_2,12,R,0.88,0.213,0.293,0.13,0.203,35
23,f,21,2,50,23_2,12,R,0.88,0.218,0.297,0.134,0.207,35
23,f,21,2,51,23_2,12,R,0.88,0.22,0.298,0.139,0.211,35
23,f,21,2,52,23_2,12,R,0.88,0.228,0.306,0.146,0.217,35
23,f,21,2,53,23_2,12,R,0.88,0.239,0.316,0.154,0.225,35
23,f,21,2,54,23_2,12,R,0.88,0.242,0.319,0.156,0.226,35
23,f,21,2,55,23_2,12,R,0.88,0.256,0.333,0.17,0.24,35
23,f,21,2,56,23_2,12,R,0.88,0.269,0.346,0.183,0.253,35
23,f,21,2,57,23_2,12,R,0.88,0.276,0.353,0.187,0.257,35
23,f,21,2,58,23_2,12,R,0.88,0.273,0.35,0.185,0.255,35
23,f,21,2,59,23_2,12,R,0.88,0.277,0.353,0.187,0.256,35
23,f,21,2,60,23_2,12,R,0.88,0.274,0.348,0.184,0.252,35
23,f,21,3,1,23_3,71,L,0.82,-0.112,-0.135,-0.08,-0.11,37
23,f,21,3,2,23_3,71,L,0.88,-0.18,-0.203,-0.129,-0.159,37
23,f,21,3,3,23_3,71,L,0.88,-0.213,-0.237,-0.152,-0.182,37
23,f,21,3,4,23_3,71,L,0.88,-0.251,-0.275,-0.18,-0.21,37
23,f,21,3,5,23_3,71,L,0.88,-0.301,-0.326,-0.217,-0.248,37
23,f,21,3,6,23_3,71,L,0.88,-0.335,-0.361,-0.242,-0.275,37
23,f,21,3,7,23_3,71,L,0.88,-0.361,-0.389,-0.26,-0.295,37
23,f,21,3,8,23_3,71,L,0.88,-0.4,-0.431,-0.281,-0.319,37
23,f,21,3,9,23_3,71,L,0.88,-0.439,-0.471,-0.291,-0.331,37
23,f,21,3,10,23_3,71,L,0.88,-0.475,-0.509,-0.307,-0.348,37
23,f,21,3,11,23_3,71,L,0.88,-0.429,-0.478,-0.301,-0.358,37
23,f,21,3,12,23_3,71,L,0.88,-0.433,-0.484,-0.31,-0.369,37
23,f,21,3,13,23_3,71,L,0.88,-0.435,-0.489,-0.316,-0.377,37
23,f,21,3,14,23_3,71,L,0.88,-0.461,-0.516,-0.329,-0.392,37
23,f,21,3,15,23_3,71,L,0.88,-0.501,-0.558,-0.363,-0.428,37
23,f,21,3,16,23_3,71,L,0.88,-0.566,-0.625,-0.406,-0.473,37
23,f,21,3,17,23_3,71,L,0.88,-0.616,-0.677,-0.438,-0.506,37
23,f,21,3,18,23_3,71,L,0.88,-0.648,-0.711,-0.458,-0.529,37
23,f,21,3,19,23_3,71,L,0.88,-0.667,-0.733,-0.469,-0.543,37
23,f,21,3,20,23_3,71,L,0.88,-0.677,-0.745,-0.476,-0.552,37
23,f,21,3,21,23_3,71,L,0.88,-0.679,-0.749,-0.476,-0.554,37
23,f,21,3,22,23_3,71,L,0.88,-0.677,-0.75,-0.474,-0.555,37
23,f,21,3,23,23_3,71,L,0.88,-0.671,-0.746,-0.47,-0.553,37
23,f,21,3,24,23_3,71,L,0.88,-0.675,-0.752,-0.476,-0.561,37
23,f,21,3,25,23_3,71,L,0.88,-0.681,-0.76,-0.48,-0.567,37
23,f,21,3,26,23_3,71,L,0.88,-0.686,-0.768,-0.485,-0.575,37
23,f,21,3,27,23_3,71,L,0.88,-0.685,-0.769,-0.483,-0.575,37
23,f,21,3,28,23_3,71,L,0.88,-0.675,-0.761,-0.479,-0.573,37
23,f,21,3,29,23_3,71,L,0.88,-0.676,-0.764,-0.477,-0.573,37
23,f,21,3,30,23_3,71,L,0.88,-0.678,-0.768,-0.473,-0.571,37
23,f,21,3,31,23_3,71,L,0.88,-0.682,-0.773,-0.476,-0.576,37
23,f,21,3,32,23_3,71,L,0.88,-0.677,-0.77,-0.463,-0.564,37
23,f,21,3,33,23_3,71,L,0.88,-0.675,-0.769,-0.457,-0.559,37
23,f,21,3,34,23_3,71,L,0.88,-0.669,-0.764,-0.455,-0.559,37
23,f,21,3,35,23_3,71,L,0.88,-0.668,-0.764,-0.46,-0.565,37
23,f,21,3,36,23_3,71,L,0.93,-0.665,-0.763,-0.465,-0.571,37
23,f,21,3,37,23_3,71,L,0.93,-0.663,-0.762,-0.472,-0.58,37
23,f,21,3,38,23_3,71,L,0.98,-0.664,-0.765,-0.473,-0.582,37
23,f,21,3,39,23_3,71,L,0.93,-0.662,-0.764,-0.47,-0.581,37
23,f,21,3,40,23_3,71,L,0.98,-0.663,-0.766,-0.468,-0.58,37
23,f,21,3,41,23_3,71,L,0.98,-0.659,-0.763,-0.462,-0.574,37
23,f,21,3,42,23_3,71,L,0.98,-0.661,-0.766,-0.46,-0.573,37
23,f,21,3,43,23_3,71,L,0.98,-0.657,-0.763,-0.459,-0.573,37
23,f,21,3,44,23_3,71,L,0.98,-0.637,-0.744,-0.45,-0.565,37
23,f,21,3,45,23_3,71,L,0.98,-0.62,-0.727,-0.434,-0.549,37
23,f,21,3,46,23_3,71,L,0.98,-0.602,-0.709,-0.425,-0.54,37
23,f,21,3,47,23_3,71,L,0.98,-0.589,-0.695,-0.416,-0.531,37
23,f,21,3,48,23_3,71,L,0.98,-0.574,-0.68,-0.404,-0.518,37
23,f,21,3,49,23_3,71,L,0.98,-0.562,-0.667,-0.392,-0.506,37
23,f,21,3,50,23_3,71,L,0.98,-0.546,-0.65,-0.386,-0.499,37
23,f,21,3,51,23_3,71,L,0.98,-0.523,-0.626,-0.376,-0.488,37
23,f,21,3,52,23_3,71,L,0.98,-0.488,-0.589,-0.356,-0.466,37
23,f,21,3,53,23_3,71,L,0.82,-0.451,-0.549,-0.329,-0.436,37
23,f,21,3,54,23_3,71,L,0.82,-0.408,-0.504,-0.297,-0.402,37
23,f,21,3,55,23_3,71,L,0.82,-0.351,-0.445,-0.259,-0.362,37
23,f,21,3,56,23_3,71,L,0.82,-0.298,-0.39,-0.222,-0.322,37
23,f,21,3,57,23_3,71,L,0.88,-0.251,-0.341,-0.187,-0.286,37
23,f,21,3,58,23_3,71,L,0.88,-0.234,-0.323,-0.17,-0.267,37
23,f,21,3,59,23_3,71,L,0.88,-0.233,-0.319,-0.167,-0.262,37
23,f,21,3,60,23_3,71,L,0.88,-0.229,-0.313,-0.161,-0.253,37
23,f,21,4,1,23_4,82,R,0.88,0.079,0.105,0.053,0.072,35
23,f,21,4,2,23_4,82,R,0.88,0.03,0.052,0.014,0.028,35
23,f,21,4,3,23_4,82,R,0.88,-0.026,-0.009,-0.029,-0.019,35
23,f,21,4,4,23_4,82,R,0.88,-0.067,-0.054,-0.059,-0.053,35
23,f,21,4,5,23_4,82,R,0.88,-0.103,-0.093,-0.086,-0.083,35
23,f,21,4,6,23_4,82,R,0.88,-0.128,-0.12,-0.106,-0.106,35
23,f,21,4,7,23_4,82,R,0.88,-0.137,-0.132,-0.112,-0.114,35
23,f,21,4,8,23_4,82,R,0.88,-0.132,-0.128,-0.113,-0.117,35
23,f,21,4,9,23_4,82,R,0.88,-0.141,-0.138,-0.116,-0.12,35
23,f,21,4,10,23_4,82,R,0.88,-0.124,-0.121,-0.107,-0.112,35
23,f,21,4,11,23_4,82,R,0.88,-0.114,-0.109,-0.096,-0.098,35
23,f,21,4,12,23_4,82,R,0.88,-0.066,-0.057,-0.059,-0.057,35
23,f,21,4,13,23_4,82,R,0.88,-0.001,0.014,-0.009,-0.002,35
23,f,21,4,14,23_4,82,R,0.88,0.078,0.099,0.052,0.065,35
23,f,21,4,15,23_4,82,R,0.88,0.149,0.177,0.107,0.128,35
23,f,21,4,16,23_4,82,R,0.93,0.202,0.237,0.147,0.174,35
23,f,21,4,17,23_4,82,R,0.88,0.229,0.268,0.172,0.204,35
23,f,21,4,18,23_4,82,R,0.88,0.236,0.278,0.178,0.213,35
23,f,21,4,19,23_4,82,R,0.88,0.233,0.277,0.173,0.21,35
23,f,21,4,20,23_4,82,R,0.88,0.232,0.278,0.17,0.209,35
23,f,21,4,21,23_4,82,R,0.88,0.22,0.267,0.161,0.201,35
23,f,21,4,22,23_4,82,R,0.88,0.215,0.264,0.155,0.197,35
23,f,21,4,23,23_4,82,R,0.88,0.209,0.26,0.149,0.193,35
23,f,21,4,24,23_4,82,R,0.88,0.206,0.26,0.145,0.191,35
23,f,21,4,25,23_4,82,R,0.88,0.204,0.26,0.145,0.193,35
23,f,21,4,26,23_4,82,R,0.88,0.202,0.26,0.141,0.192,35
23,f,21,4,27,23_4,82,R,0.88,0.206,0.267,0.145,0.198,35
23,f,21,4,28,23_4,82,R,0.93,0.213,0.276,0.15,0.205,35
23,f,21,4,29,23_4,82,R,0.93,0.219,0.284,0.154,0.211,35
23,f,21,4,30,23_4,82,R,0.93,0.229,0.296,0.163,0.222,35
23,f,21,4,31,23_4,82,R,0.93,0.236,0.304,0.169,0.229,35
23,f,21,4,32,23_4,82,R,0.93,0.237,0.305,0.166,0.227,35
23,f,21,4,33,23_4,82,R,0.93,0.23,0.298,0.16,0.221,35
23,f,21,4,34,23_4,82,R,0.93,0.227,0.296,0.156,0.217,35
23,f,21,4,35,23_4,82,R,0.93,0.219,0.287,0.151,0.212,35
23,f,21,4,36,23_4,82,R,0.93,0.209,0.277,0.142,0.203,35
23,f,21,4,37,23_4,82,R,0.93,0.205,0.273,0.139,0.199,35
23,f,21,4,38,23_4,82,R,0.93,0.199,0.267,0.134,0.194,35
23,f,21,4,39,23_4,82,R,0.93,0.202,0.27,0.136,0.197,35
23,f,21,4,40,23_4,82,R,0.93,0.204,0.272,0.137,0.198,35
23,f,21,4,41,23_4,82,R,0.93,0.207,0.276,0.138,0.199,35
23,f,21,4,42,23_4,82,R,0.93,0.201,0.269,0.135,0.196,35
23,f,21,4,43,23_4,82,R,0.93,0.2,0.268,0.134,0.195,35
23,f,21,4,44,23_4,82,R,0.93,0.195,0.263,0.131,0.192,35
23,f,21,4,45,23_4,82,R,0.93,0.194,0.262,0.131,0.192,35
23,f,21,4,46,23_4,82,R,0.93,0.196,0.264,0.133,0.194,35
23,f,21,4,47,23_4,82,R,0.93,0.194,0.262,0.131,0.191,35
23,f,21,4,48,23_4,82,R,0.93,0.192,0.26,0.129,0.189,35
23,f,21,4,49,23_4,82,R,0.93,0.19,0.257,0.127,0.187,35
23,f,21,4,50,23_4,82,R,0.93,0.192,0.259,0.129,0.189,35
23,f,21,4,51,23_4,82,R,0.88,0.188,0.255,0.127,0.186,35
23,f,21,4,52,23_4,82,R,0.88,0.187,0.253,0.127,0.186,35
23,f,21,4,53,23_4,82,R,0.88,0.188,0.253,0.126,0.184,35
23,f,21,4,54,23_4,82,R,0.88,0.19,0.255,0.129,0.186,35
23,f,21,4,55,23_4,82,R,0.88,0.189,0.253,0.129,0.186,35
23,f,21,4,56,23_4,82,R,0.88,0.19,0.253,0.133,0.189,35
23,f,21,4,57,23_4,82,R,0.93,0.185,0.248,0.13,0.185,35
23,f,21,4,58,23_4,82,R,0.93,0.189,0.251,0.132,0.187,35
23,f,21,4,59,23_4,82,R,0.93,0.192,0.254,0.136,0.191,35
23,f,21,4,60,23_4,82,R,0.88,0.193,0.254,0.137,0.191,35
23,f,21,5,1,23_5,32,R,0.82,-0.147,-0.136,-0.117,-0.112,30
23,f,21,5,2,23_5,32,R,0.88,-0.138,-0.127,-0.114,-0.109,30
23,f,21,5,3,23_5,32,R,0.88,-0.115,-0.103,-0.1,-0.094,30
23,f,21,5,4,23_5,32,R,0.88,-0.067,-0.052,-0.064,-0.056,30
23,f,21,5,5,23_5,32,R,0.88,-0.014,0.005,-0.023,-0.011,30
23,f,21,5,6,23_5,32,R,0.88,0.031,0.056,0.011,0.029,30
23,f,21,5,7,23_5,32,R,0.88,0.075,0.105,0.045,0.067,30
23,f,21,5,8,23_5,32,R,0.88,0.122,0.157,0.082,0.109,30
23,f,21,5,9,23_5,32,R,0.88,0.148,0.186,0.103,0.134,30
23,f,21,5,10,23_5,32,R,0.88,0.168,0.209,0.121,0.155,30
23,f,21,5,11,23_5,32,R,0.98,0.174,0.217,0.128,0.164,30
23,f,21,5,12,23_5,32,R,0.88,0.167,0.211,0.126,0.163,30
23,f,21,5,13,23_5,32,R,0.88,0.171,0.216,0.128,0.165,30
23,f,21,5,14,23_5,32,R,0.88,0.173,0.219,0.129,0.168,30
23,f,21,5,15,23_5,32,R,0.88,0.157,0.205,0.118,0.158,30
23,f,21,5,16,23_5,32,R,0.88,0.173,0.223,0.128,0.17,30
23,f,21,5,17,23_5,32,R,0.88,0.166,0.218,0.122,0.166,30
23,f,21,5,18,23_5,32,R,0.93,0.188,0.242,0.136,0.182,30
23,f,21,5,19,23_5,32,R,0.93,0.176,0.232,0.128,0.176,30
23,f,21,5,20,23_5,32,R,0.93,0.17,0.228,0.121,0.171,30
23,f,21,5,21,23_5,32,R,0.93,0.165,0.224,0.117,0.169,30
23,f,21,5,22,23_5,32,R,0.93,0.164,0.225,0.115,0.169,30
23,f,21,5,23,23_5,32,R,0.93,0.159,0.222,0.109,0.164,30
23,f,21,5,24,23_5,32,R,0.88,0.155,0.22,0.103,0.16,30
23,f,21,5,25,23_5,32,R,0.93,0.158,0.225,0.105,0.165,30
23,f,21,5,26,23_5,32,R,0.93,0.162,0.232,0.108,0.171,30
23,f,21,5,27,23_5,32,R,0.88,0.167,0.24,0.111,0.177,30
23,f,21,5,28,23_5,32,R,0.88,0.168,0.245,0.111,0.18,30
23,f,21,5,29,23_5,32,R,0.88,0.172,0.252,0.113,0.185,30
23,f,21,5,30,23_5,32,R,0.88,0.17,0.253,0.11,0.185,30
23,f,21,5,31,23_5,32,R,0.88,0.169,0.255,0.11,0.188,30
23,f,21,5,32,23_5,32,R,0.88,0.165,0.255,0.103,0.185,30
23,f,21,5,33,23_5,32,R,0.88,0.162,0.255,0.102,0.187,30
23,f,21,5,34,23_5,32,R,0.88,0.158,0.254,0.097,0.185,30
23,f,21,5,35,23_5,32,R,0.88,0.158,0.256,0.096,0.186,30
23,f,21,5,36,23_5,32,R,0.88,0.155,0.255,0.091,0.183,30
23,f,21,5,37,23_5,32,R,0.88,0.153,0.255,0.088,0.182,30
23,f,21,5,38,23_5,32,R,0.88,0.159,0.263,0.092,0.188,30
23,f,21,5,39,23_5,32,R,0.88,0.158,0.263,0.091,0.188,30
23,f,21,5,40,23_5,32,R,0.88,0.163,0.269,0.094,0.192,30
23,f,21,5,41,23_5,32,R,0.88,0.171,0.278,0.1,0.199,30
23,f,21,5,42,23_5,32,R,0.88,0.176,0.284,0.104,0.204,30
23,f,21,5,43,23_5,32,R,0.88,0.184,0.292,0.108,0.208,30
23,f,21,5,44,23_5,32,R,0.88,0.187,0.296,0.111,0.212,30
23,f,21,5,45,23_5,32,R,0.88,0.185,0.294,0.109,0.21,30
23,f,21,5,46,23_5,32,R,0.88,0.186,0.294,0.111,0.212,30
23,f,21,5,47,23_5,32,R,0.88,0.185,0.292,0.111,0.211,30
23,f,21,5,48,23_5,32,R,0.88,0.177,0.283,0.106,0.204,30
23,f,21,5,49,23_5,32,R,0.88,0.172,0.276,0.103,0.199,30
23,f,21,5,50,23_5,32,R,0.88,0.171,0.273,0.103,0.198,30
23,f,21,5,51,23_5,32,R,0.88,0.168,0.268,0.102,0.194,30
23,f,21,5,52,23_5,32,R,0.88,0.162,0.259,0.098,0.188,30
23,f,21,5,53,23_5,32,R,0.88,0.162,0.257,0.098,0.186,30
23,f,21,5,54,23_5,32,R,0.88,0.17,0.264,0.105,0.191,30
23,f,21,5,55,23_5,32,R,0.88,0.179,0.271,0.112,0.196,30
23,f,21,5,56,23_5,32,R,0.88,0.178,0.268,0.114,0.197,30
23,f,21,5,57,23_5,32,R,0.88,0.185,0.274,0.12,0.201,30
23,f,21,5,58,23_5,32,R,0.88,0.187,0.274,0.122,0.202,30
23,f,21,5,59,23_5,32,R,0.88,0.189,0.275,0.123,0.202,30
23,f,21,5,60,23_5,32,R,0.88,0.19,0.275,0.125,0.202,30
23,f,21,6,1,23_6,61,R,0.88,-0.088,-0.069,-0.081,-0.07,70
23,f,21,6,2,23_6,61,R,0.88,-0.104,-0.088,-0.093,-0.085,70
23,f,21,6,3,23_6,61,R,0.88,-0.113,-0.1,-0.098,-0.093,70
23,f,21,6,4,23_6,61,R,0.88,-0.123,-0.112,-0.105,-0.102,70
23,f,21,6,5,23_6,61,R,0.88,-0.134,-0.126,-0.113,-0.113,70
23,f,21,6,6,23_6,61,R,0.93,-0.139,-0.135,-0.112,-0.115,70
23,f,21,6,7,23_6,61,R,0.88,-0.128,-0.127,-0.101,-0.107,70
23,f,21,6,8,23_6,61,R,0.93,-0.139,-0.14,-0.105,-0.113,70
23,f,21,6,9,23_6,61,R,0.88,-0.125,-0.128,-0.096,-0.106,70
23,f,21,6,10,23_6,61,R,0.88,-0.121,-0.124,-0.094,-0.104,70
23,f,21,6,11,23_6,61,R,0.88,-0.107,-0.11,-0.082,-0.092,70
23,f,21,6,12,23_6,61,R,0.88,-0.091,-0.094,-0.069,-0.08,70
23,f,21,6,13,23_6,61,R,0.88,-0.075,-0.078,-0.057,-0.068,70
23,f,21,6,14,23_6,61,R,0.88,-0.063,-0.067,-0.048,-0.059,70
23,f,21,6,15,23_6,61,R,0.88,-0.07,-0.075,-0.052,-0.065,70
23,f,21,6,16,23_6,61,R,0.88,-0.087,-0.095,-0.063,-0.079,70
23,f,21,6,17,23_6,61,R,0.88,-0.104,-0.116,-0.075,-0.094,70
23,f,21,6,18,23_6,61,R,0.88,-0.123,-0.138,-0.088,-0.111,70
23,f,21,6,19,23_6,61,R,0.88,-0.144,-0.164,-0.104,-0.132,70
23,f,21,6,20,23_6,61,R,0.88,-0.168,-0.192,-0.12,-0.151,70
23,f,21,6,21,23_6,61,R,0.88,-0.194,-0.222,-0.138,-0.173,70
23,f,21,6,22,23_6,61,R,0.88,-0.226,-0.258,-0.16,-0.199,70
23,f,21,6,23,23_6,61,R,0.88,-0.257,-0.292,-0.181,-0.223,70
23,f,21,6,24,23_6,61,R,0.88,-0.294,-0.331,-0.201,-0.246,70
23,f,21,6,25,23_6,61,R,0.88,-0.319,-0.357,-0.206,-0.252,70
23,f,21,6,26,23_6,61,R,0.77,-0.34,-0.379,-0.212,-0.259,70
23,f,21,6,27,23_6,61,R,0.82,-0.358,-0.398,-0.218,-0.266,70
23,f,21,6,28,23_6,61,R,0.82,-0.366,-0.406,-0.225,-0.273,70
23,f,21,6,29,23_6,61,R,0.82,-0.363,-0.404,-0.222,-0.27,70
23,f,21,6,30,23_6,61,R,0.82,-0.36,-0.401,-0.221,-0.27,70
23,f,21,6,31,23_6,61,R,0.82,-0.332,-0.372,-0.203,-0.251,70
23,f,21,6,32,23_6,61,R,0.82,-0.304,-0.344,-0.19,-0.238,70
23,f,21,6,33,23_6,61,R,0.82,-0.265,-0.303,-0.171,-0.217,70
23,f,21,6,34,23_6,61,R,0.82,-0.155,-0.189,-0.095,-0.137,70
23,f,21,6,35,23_6,61,R,0.88,-0.041,-0.07,-0.019,-0.055,70
23,f,21,6,36,23_6,61,R,0.88,0.036,0.015,0.035,0.006,70
23,f,21,6,37,23_6,61,R,0.88,0.094,0.08,0.079,0.057,70
23,f,21,6,38,23_6,61,R,0.88,0.143,0.135,0.115,0.099,70
23,f,21,6,39,23_6,61,R,0.88,0.173,0.17,0.135,0.124,70
23,f,21,6,40,23_6,61,R,0.88,0.189,0.191,0.144,0.138,70
23,f,21,6,41,23_6,61,R,0.88,0.198,0.203,0.148,0.145,70
23,f,21,6,42,23_6,61,R,0.88,0.199,0.208,0.147,0.148,70
23,f,21,6,43,23_6,61,R,0.88,0.175,0.182,0.13,0.13,70
23,f,21,6,44,23_6,61,R,0.88,0.205,0.216,0.149,0.153,70
23,f,21,6,45,23_6,61,R,0.88,0.198,0.215,0.143,0.153,70
23,f,21,6,46,23_6,61,R,0.88,0.211,0.233,0.154,0.169,70
23,f,21,6,47,23_6,61,R,0.88,0.218,0.245,0.16,0.179,70
23,f,21,6,48,23_6,61,R,0.88,0.227,0.258,0.167,0.191,70
23,f,21,6,49,23_6,61,R,0.88,0.233,0.268,0.171,0.199,70
23,f,21,6,50,23_6,61,R,0.88,0.239,0.278,0.175,0.207,70
23,f,21,6,51,23_6,61,R,0.88,0.246,0.288,0.182,0.217,70
23,f,21,6,52,23_6,61,R,0.88,0.246,0.291,0.179,0.217,70
23,f,21,6,53,23_6,61,R,0.88,0.249,0.297,0.181,0.222,70
23,f,21,6,54,23_6,61,R,0.88,0.243,0.294,0.172,0.215,70
23,f,21,6,55,23_6,61,R,0.88,0.25,0.303,0.176,0.222,70
23,f,21,6,56,23_6,61,R,0.88,0.24,0.295,0.167,0.215,70
23,f,21,6,57,23_6,61,R,0.88,0.234,0.291,0.163,0.213,70
23,f,21,6,58,23_6,61,R,0.88,0.23,0.288,0.159,0.21,70
23,f,21,6,59,23_6,61,R,0.88,0.219,0.278,0.15,0.202,70
23,f,21,6,60,23_6,61,R,0.88,0.213,0.273,0.143,0.196,70
23,f,21,7,1,23_7,21,R,0.88,0.027,0.055,0.008,0.03,141
23,f,21,7,2,23_7,21,R,0.88,0.06,0.091,0.032,0.057,141
23,f,21,7,3,23_7,21,R,0.88,0.089,0.123,0.055,0.082,141
23,f,21,7,4,23_7,21,R,0.88,0.105,0.141,0.069,0.098,141
23,f,21,7,5,23_7,21,R,0.88,0.122,0.159,0.083,0.113,141
23,f,21,7,6,23_7,21,R,0.88,0.126,0.163,0.088,0.118,141
23,f,21,7,7,23_7,21,R,0.88,0.129,0.167,0.091,0.122,141
23,f,21,7,8,23_7,21,R,0.88,0.137,0.175,0.096,0.127,141
23,f,21,7,9,23_7,21,R,0.88,0.14,0.178,0.099,0.13,141
23,f,21,7,10,23_7,21,R,0.88,0.144,0.182,0.102,0.133,141
23,f,21,7,11,23_7,21,R,0.88,0.151,0.188,0.109,0.139,141
23,f,21,7,12,23_7,21,R,0.88,0.156,0.192,0.114,0.143,141
23,f,21,7,13,23_7,21,R,0.88,0.166,0.201,0.122,0.15,141
23,f,21,7,14,23_7,21,R,0.88,0.177,0.211,0.13,0.157,141
23,f,21,7,15,23_7,21,R,0.88,0.178,0.21,0.131,0.156,141
23,f,21,7,16,23_7,21,R,0.88,0.196,0.225,0.146,0.168,141
23,f,21,7,17,23_7,21,R,0.88,0.189,0.216,0.147,0.167,141
23,f,21,7,18,23_7,21,R,0.88,0.205,0.23,0.163,0.181,141
23,f,21,7,19,23_7,21,R,0.88,0.216,0.239,0.174,0.19,141
23,f,21,7,20,23_7,21,R,0.88,0.223,0.243,0.181,0.194,141
23,f,21,7,21,23_7,21,R,0.88,0.238,0.251,0.166,0.172,141
23,f,21,7,22,23_7,21,R,0.88,0.213,0.223,0.155,0.158,141
23,f,21,7,23,23_7,21,R,0.88,0.211,0.217,0.158,0.158,141
23,f,21,7,24,23_7,21,R,0.88,0.224,0.228,0.173,0.171,141
23,f,21,7,25,23_7,21,R,IP,0.248,0.25,0.192,0.189,141
23,f,21,7,26,23_7,21,R,0.73,0.271,0.272,0.211,0.206,141
23,f,21,7,27,23_7,21,R,IP,0.287,0.288,0.222,0.215,141
23,f,21,7,28,23_7,21,R,0.63,0.303,0.303,0.232,0.225,141
23,f,21,7,29,23_7,21,R,IP,0.307,0.305,0.236,0.228,141
23,f,21,7,30,23_7,21,R,0.63,0.31,0.308,0.239,0.23,141
23,f,21,7,31,23_7,21,R,IP,0.316,0.313,0.245,0.235,141
23,f,21,7,32,23_7,21,R,0.63,0.322,0.318,0.251,0.24,141
23,f,21,7,33,23_7,21,R,IP,0.323,0.317,0.252,0.24,141
23,f,21,7,34,23_7,21,R,0.63,0.323,0.316,0.253,0.24,141
23,f,21,7,35,23_7,21,R,IP,0.334,0.326,0.262,0.247,141
23,f,21,7,36,23_7,21,R,0.52,0.345,0.337,0.27,0.255,141
23,f,21,7,37,23_7,21,R,IP,0.365,0.354,0.29,0.272,141
23,f,21,7,38,23_7,21,R,0.63,0.384,0.372,0.309,0.29,141
23,f,21,7,39,23_7,21,R,IP,0.388,0.373,0.311,0.29,141
