id,sex,ageM,trialOrd,frm,idtrialOrd,trialNum,pointLR,conf,faceAngRaw,faceAngMod,gazeAngRaw,gazeAngMod,pointLRConf
10,m,19,6,6,10_6,41,R,0.88,0.229,0.19662246,0.156,0.159351337,3
10,m,19,6,7,10_6,41,R,0.88,0.233,0.201463076,0.158,0.162149779,3
10,m,19,6,8,10_6,41,R,0.88,0.236,0.205270947,0.159,0.163951257,3
10,m,19,6,9,10_6,41,R,0.88,0.238,0.208099509,0.16,0.165748372,3
10,m,19,6,10,10_6,41,R,0.88,0.243,0.214104703,0.164,0.170626239,3
10,m,19,6,11,10_6,41,R,0.88,0.247,0.218458243,0.167,0.174161883,3
10,m,19,6,12,10_6,41,R,0.88,0.25,0.222471138,0.168,0.176032749,3
10,m,19,6,13,10_6,41,R,0.88,0.247,0.219959711,0.166,0.174535877,3
10,m,19,6,14,10_6,41,R,0.88,0.249,0.222522174,0.166,0.175148577,3
10,m,19,6,15,10_6,41,R,0.88,0.248,0.222222606,0.165,0.174849424,3
10,m,19,6,16,10_6,41,R,0.88,0.247,0.221469138,0.166,0.176171171,3
10,m,19,6,17,10_6,41,R,0.88,0.251,0.226085795,0.168,0.17876667,3
10,m,19,6,18,10_6,41,R,0.88,0.251,0.226584447,0.169,0.180269143,3
10,m,19,6,19,10_6,41,R,0.88,0.253,0.229183455,0.17,0.181871998,3
10,m,19,6,20,10_6,41,R,0.88,0.249,0.225680004,0.167,0.179375911,3
10,m,19,6,21,10_6,41,R,0.88,0.255,0.232522726,0.171,0.184154597,3
10,m,19,6,22,10_6,41,R,0.88,0.262,0.240623739,0.176,0.190255932,3
10,m,19,6,23,10_6,41,R,0.88,0.267,0.246665419,0.18,0.195226625,3
10,m,19,6,24,10_6,41,R,0.88,0.274,0.254754715,0.186,0.202333852,3
10,m,19,6,25,10_6,41,R,0.88,0.279,0.26093009,0.19,0.207360536,3
10,m,19,6,26,10_6,41,R,0.88,0.288,0.270991537,0.197,0.215284947,3
10,m,19,6,27,10_6,41,R,0.88,0.295,0.278505324,0.203,0.221760246,3
10,m,19,6,28,10_6,41,R,0.88,0.302,0.286057441,0.209,0.22818704,3
10,m,19,6,29,10_6,41,R,0.88,0.305,0.289199812,0.213,0.232232578,3
10,m,19,6,30,10_6,41,R,0.88,0.304,0.287973937,0.212,0.23085566,3
10,m,19,6,31,10_6,41,R,0.88,0.295,0.277950462,0.205,0.222921362,3
10,m,19,6,32,10_6,41,R,0.88,0.281,0.262594279,0.198,0.214343211,3
10,m,19,6,33,10_6,41,R,0.88,0.249,0.228348206,0.172,0.185934691,3
10,m,19,6,34,10_6,41,R,0.88,0.22,0.196554354,0.151,0.161962657,3
10,m,19,6,35,10_6,41,R,0.88,0.168,0.141082713,0.112,0.119356517,3
10,m,19,6,36,10_6,41,R,0.88,0.146,0.115134673,0.095,0.098514615,3
10,m,19,6,37,10_6,41,R,0.88,0.134,0.098770305,0.083,0.082937655,3
10,m,19,6,38,10_6,41,R,0.88,0.117,0.078538605,0.069,0.066134654,3
10,m,19,6,39,10_6,41,R,0.88,0.099,0.057984652,0.054,0.048712666,3
10,m,19,6,40,10_6,41,R,0.88,0.084,0.040914955,0.042,0.034776384,3
10,m,19,6,41,10_6,41,R,0.88,0.075,0.030372729,0.036,0.027420464,3
10,m,19,6,42,10_6,41,R,0.88,0.066,0.020005012,0.03,0.020171142,3
10,m,19,6,43,10_6,41,R,0.88,0.058,0.011073853,0.023,0.012330344,3
10,m,19,6,44,10_6,41,R,0.88,0.055,0.00710379,0.021,0.009477017,3
10,m,19,6,45,10_6,41,R,0.88,0.05,0.001284768,0.017,0.004734582,3
10,m,19,6,46,10_6,41,R,0.88,0.041,-0.008963098,0.009,-0.004426125,3
10,m,19,6,47,10_6,41,R,0.88,0.033,-0.017849295,0.004,-0.010340699,3
10,m,19,6,48,10_6,41,R,0.93,0.025,-0.027033749,-0.002,-0.01741508,3
10,m,19,6,49,10_6,41,R,0.93,0.024,-0.028763827,-0.003,-0.019139429,3
10,m,19,6,50,10_6,41,R,0.88,0.016,-0.037600447,-0.009,-0.026038538,3
10,m,19,6,51,10_6,41,R,0.93,0.018,-0.035991357,-0.007,-0.024373895,3
10,m,19,6,52,10_6,41,R,0.93,0.016,-0.038680874,-0.008,-0.026016067,3
10,m,19,6,53,10_6,41,R,0.93,0.013,-0.042292378,-0.011,-0.029633004,3
10,m,19,6,54,10_6,41,R,0.88,0.009,-0.046943201,-0.014,-0.033330989,3
10,m,19,6,55,10_6,41,R,0.88,0.005,-0.051598181,-0.016,-0.036029291,3
10,m,19,6,56,10_6,41,R,0.93,0,-0.057760487,-0.02,-0.041108039,3
10,m,19,6,57,10_6,41,R,0.88,-0.013,-0.072109877,-0.03,-0.052389334,3
10,m,19,6,58,10_6,41,R,0.93,-0.017,-0.07700995,-0.032,-0.055371774,3
10,m,19,6,59,10_6,41,R,0.88,-0.023,-0.084355031,-0.037,-0.061591938,3
10,m,19,6,60,10_6,41,R,0.88,-0.032,-0.094489269,-0.044,-0.069729816,3
10,m,19,7,1,10_7,82,R,0.88,0.183,0.14070432,0.116,0.10975268,4.5
10,m,19,7,2,10_7,82,R,0.88,0.189,0.148313588,0.123,0.117842142,4.5
10,m,19,7,3,10_7,82,R,0.88,0.19,0.150051542,0.125,0.120457411,4.5
10,m,19,7,4,10_7,82,R,0.88,0.187,0.147317417,0.124,0.11966385,4.5
10,m,19,7,5,10_7,82,R,0.88,0.183,0.143484489,0.121,0.116859322,4.5
10,m,19,7,6,10_7,82,R,0.88,0.186,0.146905033,0.124,0.120259399,4.5
10,m,19,7,7,10_7,82,R,0.88,0.187,0.148026133,0.124,0.120451149,4.5
10,m,19,7,8,10_7,82,R,0.88,0.186,0.147217318,0.124,0.120649682,4.5
10,m,19,7,9,10_7,82,R,0.88,0.185,0.146446958,0.122,0.118851432,4.5
10,m,19,7,10,10_7,82,R,0.88,0.187,0.148748948,0.123,0.120150339,4.5
10,m,19,7,11,10_7,82,R,0.88,0.185,0.146936368,0.122,0.119348611,4.5
10,m,19,7,12,10_7,82,R,0.88,0.186,0.148264652,0.122,0.119649167,4.5
10,m,19,7,13,10_7,82,R,0.88,0.182,0.144504329,0.119,0.116850484,4.5
10,m,19,7,14,10_7,82,R,0.88,0.181,0.14380942,0.119,0.117148972,4.5
10,m,19,7,15,10_7,82,R,0.88,0.182,0.14520933,0.119,0.117451342,4.5
10,m,19,7,16,10_7,82,R,0.88,0.184,0.147439792,0.121,0.119650702,4.5
10,m,19,7,17,10_7,82,R,0.88,0.183,0.146779358,0.12,0.118948921,4.5
10,m,19,7,18,10_7,82,R,0.88,0.189,0.153107502,0.124,0.12324621,4.5
10,m,19,7,19,10_7,82,R,0.88,0.196,0.160706428,0.129,0.128838951,4.5
10,m,19,7,20,10_7,82,R,0.88,0.198,0.163050644,0.129,0.129135061,4.5
10,m,19,7,21,10_7,82,R,0.88,0.202,0.167407184,0.133,0.133530152,4.5
10,m,19,7,22,10_7,82,R,0.88,0.203,0.16878069,0.132,0.132824488,4.5
10,m,19,7,23,10_7,82,R,0.88,0.205,0.171092573,0.135,0.136119474,4.5
10,m,19,7,24,10_7,82,R,0.88,0.204,0.170230794,0.134,0.1352165,4.5
10,m,19,7,25,10_7,82,R,0.88,0.204,0.170332339,0.134,0.135314719,4.5
10,m,19,7,26,10_7,82,R,0.88,0.205,0.171450346,0.135,0.136412223,4.5
10,m,19,7,27,10_7,82,R,0.88,0.205,0.171555085,0.134,0.135510206,4.5
10,m,19,7,28,10_7,82,R,0.88,0.204,0.170751388,0.133,0.134706728,4.5
10,m,19,7,29,10_7,82,R,0.88,0.205,0.17191846,0.135,0.136904933,4.5
10,m,19,7,30,10_7,82,R,0.88,0.205,0.172362746,0.134,0.136294711,4.5
10,m,19,7,31,10_7,82,R,0.88,0.205,0.172685552,0.134,0.136587003,4.5
10,m,19,7,32,10_7,82,R,0.88,0.207,0.174988982,0.136,0.138880473,4.5
10,m,19,7,33,10_7,82,R,0.88,0.204,0.172039102,0.133,0.13587596,4.5
10,m,19,7,34,10_7,82,R,0.88,0.199,0.166695053,0.131,0.133586242,4.5
10,m,19,7,35,10_7,82,R,0.88,0.194,0.161277501,0.128,0.130195656,4.5
10,m,19,7,36,10_7,82,R,0.88,0.193,0.159479385,0.128,0.129513627,4.5
10,m,19,7,37,10_7,82,R,0.88,0.192,0.157930534,0.128,0.129022924,4.5
10,m,19,7,38,10_7,82,R,0.88,0.202,0.168115917,0.135,0.136323176,4.5
10,m,19,7,39,10_7,82,R,0.88,0.217,0.183494234,0.145,0.146824348,4.5
10,m,19,7,40,10_7,82,R,0.88,0.235,0.202415154,0.157,0.15982366,4.5
10,m,19,7,41,10_7,82,R,0.93,0.253,0.221167539,0.17,0.173736174,4.5
10,m,19,7,42,10_7,82,R,0.88,0.27,0.239069563,0.183,0.187635514,4.5
10,m,19,7,43,10_7,82,R,0.88,0.285,0.255186091,0.193,0.198731717,4.5
10,m,19,7,44,10_7,82,R,0.93,0.296,0.266829511,0.202,0.208443292,4.5
10,m,19,7,45,10_7,82,R,0.93,0.304,0.275205722,0.208,0.214973787,4.5
10,m,19,7,46,10_7,82,R,0.93,0.309,0.280733539,0.212,0.219469666,4.5
10,m,19,7,47,10_7,82,R,0.93,0.32,0.291978365,0.222,0.229786616,4.5
10,m,19,7,48,10_7,82,R,0.93,0.326,0.298062068,0.226,0.23389202,4.5
10,m,19,7,49,10_7,82,R,0.93,0.331,0.302798369,0.231,0.238707698,4.5
10,m,19,7,50,10_7,82,R,0.93,0.33,0.301259344,0.23,0.237211817,4.5
10,m,19,7,51,10_7,82,R,0.93,0.327,0.297864307,0.228,0.234805571,4.5
10,m,19,7,52,10_7,82,R,0.88,0.324,0.294076209,0.226,0.232115137,4.5
10,m,19,7,53,10_7,82,R,0.88,0.318,0.287486785,0.222,0.227624053,4.5
10,m,19,7,54,10_7,82,R,0.93,0.305,0.274101716,0.213,0.218096008,4.5
10,m,19,7,55,10_7,82,R,0.93,0.294,0.262399414,0.205,0.209502647,4.5
10,m,19,7,56,10_7,82,R,0.93,0.287,0.25510498,0.201,0.20519693,4.5
10,m,19,7,57,10_7,82,R,0.93,0.282,0.249768263,0.199,0.202896536,4.5
10,m,19,7,58,10_7,82,R,0.93,0.28,0.247394435,0.197,0.200599555,4.5
10,m,19,7,59,10_7,82,R,0.93,0.275,0.24197863,0.194,0.197305347,4.5
10,m,19,7,60,10_7,82,R,0.88,0.274,0.240183752,0.195,0.197707322,4.5
10,m,19,8,1,10_8,21,R,0.88,0.251,0.230056116,0.156,0.170465046,3
10,m,19,8,2,10_8,21,R,0.88,0.214,0.189592066,0.142,0.152831446,3
10,m,19,8,3,10_8,21,R,0.88,0.231,0.20509296,0.157,0.166898981,3
10,m,19,8,4,10_8,21,R,0.88,0.229,0.202857643,0.156,0.165710435,3
10,m,19,8,5,10_8,21,R,0.88,0.22,0.19374637,0.149,0.158613553,3
10,m,19,8,6,10_8,21,R,0.88,0.215,0.188650943,0.145,0.154510838,3
10,m,19,8,7,10_8,21,R,0.88,0.204,0.177324612,0.138,0.147216866,3
10,m,19,8,8,10_8,21,R,0.88,0.207,0.180355567,0.14,0.149342237,3
10,m,19,8,9,10_8,21,R,0.88,0.218,0.191524957,0.15,0.159694662,3
10,m,19,8,10,10_8,21,R,0.93,0.233,0.207178347,0.163,0.173429513,3
10,m,19,8,11,10_8,21,R,0.93,0.252,0.227531569,0.176,0.187890854,3
10,m,19,8,12,10_8,21,R,0.93,0.267,0.24473566,0.185,0.198833893,3
10,m,19,8,13,10_8,21,R,0.93,0.283,0.261831771,0.197,0.21196328,3
10,m,19,8,14,10_8,21,R,0.93,0.289,0.269059609,0.2,0.215990698,3
10,m,19,8,15,10_8,21,R,0.93,0.284,0.264342584,0.196,0.212310025,3
10,m,19,8,16,10_8,21,R,0.93,0.281,0.261471256,0.191,0.207387892,3
10,m,19,8,17,10_8,21,R,0.93,0.273,0.253510591,0.187,0.203354881,3
10,m,19,8,18,10_8,21,R,0.93,0.266,0.246557584,0.181,0.197315443,3
10,m,19,8,19,10_8,21,R,0.93,0.263,0.243880079,0.179,0.195598494,3
10,m,19,8,20,10_8,21,R,0.93,0.257,0.237845478,0.173,0.189628534,3
10,m,19,8,21,10_8,21,R,0.93,0.252,0.233052246,0.169,0.185824529,3
10,m,19,8,22,10_8,21,R,0.93,0.248,0.229249471,0.166,0.18302896,3
10,m,19,8,23,10_8,21,R,0.93,0.243,0.224266421,0.162,0.179013566,3
10,m,19,8,24,10_8,21,R,0.93,0.235,0.215908818,0.156,0.172573543,3
10,m,19,8,25,10_8,21,R,0.93,0.211,0.190602241,0.138,0.153273938,3
10,m,19,8,26,10_8,21,R,0.88,0.168,0.144281321,0.106,0.117973486,3
10,m,19,8,27,10_8,21,R,0.88,0.12,0.090907299,0.073,0.079671532,3
10,m,19,8,28,10_8,21,R,0.88,0.078,0.042658539,0.039,0.039644348,3
10,m,19,8,29,10_8,21,R,0.88,0.033,-0.008269412,0.004,-0.001053991,3
10,m,19,8,30,10_8,21,R,0.88,-0.006,-0.052459945,-0.027,-0.037169152,3
10,m,19,8,31,10_8,21,R,0.88,-0.034,-0.084360392,-0.049,-0.063055924,3
10,m,19,8,32,10_8,21,R,0.93,-0.057,-0.110599988,-0.069,-0.086247739,3
10,m,19,8,33,10_8,21,R,0.88,-0.067,-0.123422625,-0.077,-0.097033229,3
10,m,19,8,34,10_8,21,R,0.88,-0.075,-0.133578252,-0.084,-0.106187571,3
10,m,19,8,35,10_8,21,R,0.88,-0.077,-0.137264284,-0.085,-0.108908506,3
10,m,19,8,36,10_8,21,R,0.93,-0.077,-0.138603868,-0.086,-0.11130435,3
10,m,19,8,37,10_8,21,R,0.93,-0.076,-0.138666319,-0.084,-0.110403606,3
10,m,19,8,38,10_8,21,R,0.93,-0.077,-0.140720195,-0.084,-0.111497976,3
10,m,19,8,39,10_8,21,R,0.93,-0.084,-0.14887326,-0.088,-0.116691871,3
10,m,19,8,40,10_8,21,R,0.88,-0.086,-0.151936796,-0.089,-0.118843782,3
10,m,19,8,41,10_8,21,R,0.88,-0.085,-0.151712529,-0.088,-0.118695573,3
10,m,19,8,42,10_8,21,R,0.93,-0.092,-0.159606308,-0.094,-0.125654633,3
10,m,19,8,43,10_8,21,R,0.93,-0.092,-0.160330064,-0.093,-0.125424708,3
10,m,19,8,44,10_8,21,R,0.88,-0.096,-0.165156475,-0.096,-0.129243225,3
10,m,19,8,45,10_8,21,R,0.88,-0.105,-0.17534362,-0.103,-0.137445714,3
10,m,19,8,46,10_8,21,R,0.88,-0.105,-0.176314225,-0.102,-0.137488993,3
10,m,19,8,47,10_8,21,R,0.88,-0.113,-0.185618186,-0.107,-0.143848671,3
10,m,19,8,48,10_8,21,R,0.93,-0.113,-0.187063277,-0.109,-0.147230744,3
10,m,19,8,49,10_8,21,R,0.93,-0.118,-0.193378639,-0.114,-0.153594936,3
10,m,19,8,50,10_8,21,R,0.88,-0.122,-0.198367531,-0.117,-0.157688932,3
10,m,19,8,51,10_8,21,R,0.88,-0.126,-0.203582246,-0.121,-0.162948304,3
10,m,19,8,52,10_8,21,R,0.88,-0.129,-0.207796693,-0.122,-0.165160817,3
10,m,19,8,53,10_8,21,R,0.88,-0.132,-0.211959524,-0.126,-0.170300034,3
10,m,19,8,54,10_8,21,R,0.93,-0.132,-0.213148415,-0.126,-0.171454681,3
10,m,19,8,55,10_8,21,R,0.93,-0.138,-0.220134829,-0.131,-0.17753901,3
10,m,19,8,56,10_8,21,R,0.93,-0.14,-0.222991434,-0.132,-0.179460384,3
10,m,19,8,57,10_8,21,R,0.88,-0.14,-0.223996829,-0.132,-0.180760862,3
10,m,19,8,58,10_8,21,R,0.88,-0.143,-0.227449378,-0.134,-0.183438888,3
10,m,19,8,59,10_8,21,R,0.88,-0.143,-0.228389808,-0.133,-0.183761071,3
10,m,19,8,60,10_8,21,R,0.88,-0.145,-0.230670944,-0.135,-0.186399493,3
10,m,19,9,1,10_9,12,R,0.88,0.304,0.28285113,0.206,0.218080976,2.5
10,m,19,9,2,10_9,12,R,0.93,0.323,0.302963648,0.22,0.233362203,2.5
10,m,19,9,3,10_9,12,R,0.88,0.332,0.313359922,0.224,0.238947856,2.5
10,m,19,9,4,10_9,12,R,0.88,0.341,0.323886569,0.23,0.246627463,2.5
10,m,19,9,5,10_9,12,R,0.88,0.338,0.322575377,0.227,0.24535463,2.5
10,m,19,9,6,10_9,12,R,0.88,0.329,0.314864217,0.221,0.240512359,2.5
10,m,19,9,7,10_9,12,R,0.88,0.308,0.294433146,0.208,0.227844285,2.5
10,m,19,9,8,10_9,12,R,0.88,0.284,0.269856992,0.19,0.209078012,2.5
10,m,19,9,9,10_9,12,R,0.88,0.221,0.204847515,0.144,0.160600958,2.5
10,m,19,9,10,10_9,12,R,0.88,0.134,0.112224654,0.079,0.089992225,2.5
10,m,19,9,11,10_9,12,R,0.88,0.054,0.024141076,0.02,0.023399948,2.5
10,m,19,9,12,10_9,12,R,0.88,-0.034,-0.072492767,-0.045,-0.050043747,2.5
10,m,19,9,13,10_9,12,R,0.88,-0.114,-0.161133588,-0.105,-0.118359515,2.5
10,m,19,9,14,10_9,12,R,0.93,-0.164,-0.218510831,-0.144,-0.16482098,2.5
10,m,19,9,15,10_9,12,R,0.93,-0.19,-0.250368315,-0.167,-0.193957778,2.5
10,m,19,9,16,10_9,12,R,0.93,-0.208,-0.273106487,-0.183,-0.214779629,2.5
10,m,19,9,17,10_9,12,R,0.88,-0.225,-0.293953994,-0.198,-0.233768019,2.5
10,m,19,9,18,10_9,12,R,0.88,-0.227,-0.298471952,-0.202,-0.240550918,2.5
10,m,19,9,19,10_9,12,R,0.88,-0.224,-0.29689563,-0.201,-0.24112908,2.5
10,m,19,9,20,10_9,12,R,0.88,-0.206,-0.279201921,-0.187,-0.22758741,2.5
10,m,19,9,21,10_9,12,R,0.88,-0.191,-0.264723653,-0.176,-0.217123105,2.5
10,m,19,9,22,10_9,12,R,0.88,-0.181,-0.25477811,-0.166,-0.207234699,2.5
10,m,19,9,23,10_9,12,R,0.93,-0.169,-0.243211668,-0.156,-0.197558842,2.5
10,m,19,9,24,10_9,12,R,0.93,-0.161,-0.235676335,-0.15,-0.192022265,2.5
10,m,19,9,25,10_9,12,R,0.88,-0.16,-0.235755082,-0.148,-0.190914325,2.5
10,m,19,9,26,10_9,12,R,0.88,-0.153,-0.229753764,-0.142,-0.185843659,2.5
10,m,19,9,27,10_9,12,R,0.93,-0.151,-0.228920031,-0.141,-0.185950227,2.5
10,m,19,9,28,10_9,12,R,0.88,-0.15,-0.228663676,-0.14,-0.185499136,2.5
10,m,19,9,29,10_9,12,R,0.93,-0.145,-0.224953438,-0.134,-0.180992036,2.5
10,m,19,9,30,10_9,12,R,0.88,-0.147,-0.228355654,-0.134,-0.182127718,2.5
10,m,19,9,31,10_9,12,R,0.88,-0.144,-0.226380281,-0.132,-0.181493624,2.5
10,m,19,9,32,10_9,12,R,0.88,-0.148,-0.231596695,-0.133,-0.183524662,2.5
10,m,19,9,33,10_9,12,R,0.93,-0.149,-0.234366328,-0.135,-0.187407121,2.5
10,m,19,9,34,10_9,12,R,0.88,-0.145,-0.231555837,-0.13,-0.183712373,2.5
10,m,19,9,35,10_9,12,R,0.88,-0.151,-0.239080049,-0.135,-0.190258966,2.5
10,m,19,9,36,10_9,12,R,0.88,-0.154,-0.243399529,-0.136,-0.192538937,2.5
10,m,19,9,37,10_9,12,R,0.88,-0.145,-0.23465202,-0.129,-0.185835396,2.5
10,m,19,9,38,10_9,12,R,0.88,-0.139,-0.22929583,-0.125,-0.182482327,2.5
10,m,19,9,39,10_9,12,R,0.93,-0.136,-0.226494937,-0.122,-0.17937151,2.5
10,m,19,9,40,10_9,12,R,0.88,-0.132,-0.223189592,-0.118,-0.175358679,2.5
10,m,19,9,41,10_9,12,R,0.88,-0.124,-0.215911382,-0.112,-0.169670701,2.5
10,m,19,9,42,10_9,12,R,0.88,-0.12,-0.212119917,-0.111,-0.168693309,2.5
10,m,19,9,43,10_9,12,R,0.88,-0.116,-0.208680149,-0.108,-0.16597211,2.5
10,m,19,9,44,10_9,12,R,0.88,-0.12,-0.213095203,-0.112,-0.170269489,2.5
10,m,19,9,45,10_9,12,R,0.88,-0.122,-0.215156319,-0.114,-0.172344669,2.5
10,m,19,9,46,10_9,12,R,0.88,-0.123,-0.215987538,-0.116,-0.174311807,2.5
10,m,19,9,47,10_9,12,R,0.88,-0.123,-0.216001649,-0.115,-0.173247457,2.5
10,m,19,9,48,10_9,12,R,0.88,-0.117,-0.209580076,-0.11,-0.16776195,2.5
10,m,19,9,49,10_9,12,R,0.88,-0.109,-0.200921333,-0.104,-0.161164899,2.5
10,m,19,9,50,10_9,12,R,0.93,-0.1,-0.19077869,-0.095,-0.151118726,2.5
10,m,19,9,51,10_9,12,R,0.93,-0.081,-0.170233104,-0.079,-0.133561915,2.5
10,m,19,9,52,10_9,12,R,0.93,-0.063,-0.150306476,-0.064,-0.116618959,2.5
10,m,19,9,53,10_9,12,R,0.93,-0.034,-0.118666288,-0.042,-0.091932046,2.5
10,m,19,9,54,10_9,12,R,0.93,-0.004,-0.085358973,-0.017,-0.063524019,2.5
10,m,19,9,55,10_9,12,R,0.93,0.027,-0.050006906,0.008,-0.034354504,2.5
10,m,19,9,56,10_9,12,R,0.88,0.066,-0.006208242,0.039,0.001398902,2.5
10,m,19,9,57,10_9,12,R,0.88,0.108,0.040634838,0.072,0.039165165,2.5
10,m,19,9,58,10_9,12,R,0.88,0.144,0.081285279,0.1,0.071777227,2.5
10,m,19,9,59,10_9,12,R,0.88,0.178,0.119343905,0.125,0.100737661,2.5
10,m,19,9,60,10_9,12,R,0.88,0.183,0.128663619,0.131,0.110540407,2.5
10,m,19,10,1,10_10,52,L,0.88,-0.053,-0.103317152,-0.061,-0.076252898,1.5
10,m,19,10,2,10_10,52,L,0.93,-0.047,-0.098323669,-0.063,-0.079313625,1.5
10,m,19,10,3,10_10,52,L,0.93,-0.043,-0.095746266,-0.062,-0.079576677,1.5
10,m,19,10,4,10_10,52,L,0.93,-0.04,-0.093850086,-0.061,-0.079606463,1.5
10,m,19,10,5,10_10,52,L,0.93,-0.039,-0.093980416,-0.062,-0.081648522,1.5
10,m,19,10,6,10_10,52,L,0.93,-0.038,-0.093778478,-0.06,-0.080508403,1.5
10,m,19,10,7,10_10,52,L,0.93,-0.034,-0.090499132,-0.058,-0.079213484,1.5
10,m,19,10,8,10_10,52,L,0.93,-0.033,-0.090104419,-0.056,-0.077813428,1.5
10,m,19,10,9,10_10,52,L,0.93,-0.03,-0.087563213,-0.056,-0.078234861,1.5
10,m,19,10,10,10_10,52,L,0.93,-0.027,-0.084905074,-0.053,-0.07548954,1.5
10,m,19,10,11,10_10,52,L,0.93,-0.028,-0.086124773,-0.053,-0.075575031,1.5
10,m,19,10,12,10_10,52,L,0.88,-0.025,-0.082939885,-0.049,-0.071257334,1.5
10,m,19,10,13,10_10,52,L,0.93,-0.023,-0.080473906,-0.048,-0.069768482,1.5
10,m,19,10,14,10_10,52,L,0.93,-0.019,-0.075645628,-0.045,-0.066081022,1.5
10,m,19,10,15,10_10,52,L,0.88,-0.017,-0.072991891,-0.043,-0.063396952,1.5
10,m,19,10,16,10_10,52,L,0.93,-0.015,-0.070124766,-0.039,-0.058376912,1.5
10,m,19,10,17,10_10,52,L,0.93,-0.012,-0.065894051,-0.036,-0.054160961,1.5
10,m,19,10,18,10_10,52,L,0.93,-0.008,-0.06039527,-0.032,-0.048654797,1.5
10,m,19,10,19,10_10,52,L,0.88,-0.011,-0.062104532,-0.034,-0.049421989,1.5
10,m,19,10,20,10_10,52,L,0.88,-0.011,-0.060487449,-0.032,-0.045811909,1.5
10,m,19,10,21,10_10,52,L,0.88,-0.013,-0.060929428,-0.033,-0.04514261,1.5
10,m,19,10,22,10_10,52,L,0.93,-0.012,-0.057980658,-0.032,-0.042142845,1.5
10,m,19,10,23,10_10,52,L,0.93,-0.006,-0.049891319,-0.029,-0.036947939,1.5
10,m,19,10,24,10_10,52,L,0.93,-0.004,-0.045890924,-0.03,-0.035841861,1.5
10,m,19,10,25,10_10,52,L,0.93,-0.007,-0.046596361,-0.033,-0.036605592,1.5
10,m,19,10,26,10_10,52,L,0.93,-0.005,-0.043005046,-0.034,-0.036178745,1.5
10,m,19,10,27,10_10,52,L,0.93,-0.013,-0.049624805,-0.039,-0.039965475,1.5
10,m,19,10,28,10_10,52,L,0.93,-0.015,-0.049893529,-0.04,-0.039363825,1.5
10,m,19,10,29,10_10,52,L,0.93,-0.017,-0.050005526,-0.043,-0.040572775,1.5
10,m,19,10,30,10_10,52,L,0.93,-0.014,-0.045566471,-0.04,-0.036072116,1.5
10,m,19,10,31,10_10,52,L,0.93,-0.013,-0.043038387,-0.04,-0.034581538,1.5
10,m,19,10,32,10_10,52,L,0.93,-0.009,-0.037553321,-0.038,-0.031207994,1.5
10,m,19,10,33,10_10,52,L,0.93,-0.012,-0.039546983,-0.04,-0.032218469,1.5
10,m,19,10,34,10_10,52,L,0.93,-0.012,-0.038733582,-0.039,-0.030298956,1.5
10,m,19,10,35,10_10,52,L,0.93,-0.013,-0.0389594,-0.041,-0.031629866,1.5
10,m,19,10,36,10_10,52,L,0.93,-0.018,-0.043592966,-0.045,-0.035221071,1.5
10,m,19,10,37,10_10,52,L,0.93,-0.012,-0.036979491,-0.041,-0.030631865,1.5
10,m,19,10,38,10_10,52,L,0.93,-0.005,-0.029579917,-0.036,-0.025235602,1.5
10,m,19,10,39,10_10,52,L,0.93,-0.005,-0.029526914,-0.037,-0.026115738,1.5
10,m,19,10,40,10_10,52,L,0.93,-0.009,-0.033854971,-0.039,-0.028401614,1.5
10,m,19,10,41,10_10,52,L,0.93,-0.013,-0.038198884,-0.042,-0.031682001,1.5
10,m,19,10,42,10_10,52,L,0.93,-0.014,-0.03974949,-0.044,-0.034022484,1.5
10,m,19,10,43,10_10,52,L,0.93,-0.017,-0.043362336,-0.046,-0.036484367,1.5
10,m,19,10,44,10_10,52,L,0.93,-0.024,-0.051267389,-0.053,-0.044259267,1.5
10,m,19,10,45,10_10,52,L,0.93,-0.025,-0.052806912,-0.053,-0.044623365,1.5
10,m,19,10,46,10_10,52,L,0.88,-0.031,-0.059628814,-0.059,-0.051305473,1.5
10,m,19,10,47,10_10,52,L,0.93,-0.032,-0.061342653,-0.061,-0.053893329,1.5
10,m,19,10,48,10_10,52,L,0.93,-0.029,-0.058529232,-0.058,-0.051102456,1.5
10,m,19,10,49,10_10,52,L,0.88,-0.034,-0.064198619,-0.062,-0.055705142,1.5
10,m,19,10,50,10_10,52,L,0.88,-0.037,-0.067651317,-0.064,-0.058229243,1.5
10,m,19,10,51,10_10,52,L,0.93,-0.04,-0.071607372,-0.067,-0.062145125,1.5
10,m,19,10,52,10_10,52,L,0.93,-0.042,-0.074109438,-0.069,-0.064658902,1.5
10,m,19,10,53,10_10,52,L,0.93,-0.046,-0.078812458,-0.074,-0.070377588,1.5
10,m,19,10,54,10_10,52,L,0.93,-0.047,-0.080713696,-0.073,-0.070190009,1.5
10,m,19,10,55,10_10,52,L,0.93,-0.051,-0.085406654,-0.078,-0.075801055,1.5
10,m,19,10,56,10_10,52,L,0.93,-0.05,-0.084938506,-0.076,-0.074314695,1.5
10,m,19,10,57,10_10,52,L,0.93,-0.047,-0.082268759,-0.074,-0.072622708,1.5
10,m,19,10,58,10_10,52,L,0.93,-0.049,-0.085063212,-0.076,-0.075342481,1.5
10,m,19,10,59,10_10,52,L,0.93,-0.051,-0.087674215,-0.078,-0.077961876,1.5
